la_code,year,qof_prevalence,period
E06000055,2023,14.7907726382819,2023/24
E06000055,2024,15.22797438,2024/25
E06000056,2012,13.8591051464729,2012/13
E06000056,2013,13.9074085612811,2013/14
E06000056,2014,13.981684855315,2014/15
E06000056,2015,14.0290840443895,2015/16
E06000056,2016,13.7625559549034,2016/17
E06000056,2017,14.1926988075207,2017/18
E06000056,2018,14.2732735662587,2018/19
E06000056,2019,14.2140320500362,2019/20
E06000056,2020,13.9075475244148,2020/21
E06000056,2021,13.8297618438773,2021/22
E06000056,2022,14.260444097337,2022/23
E06000056,2023,14.7635888159455,2023/24
E06000056,2024,15.17109316,2024/25
E06000057,2012,17.0978239585244,2012/13
E06000057,2013,17.2554026281373,2013/14
E06000057,2014,17.2101932976088,2014/15
E06000057,2015,17.3123017435713,2015/16
E06000057,2016,17.4004990121785,2016/17
E06000057,2017,17.5474152645321,2017/18
E06000057,2018,17.7263349923173,2018/19
E06000057,2019,17.8828831568512,2019/20
E06000057,2020,17.7664422719736,2020/21
E06000057,2021,17.9133508034968,2021/22
E06000057,2022,18.5735211804356,2022/23
E06000057,2023,19.2761765305008,2023/24
E06000057,2024,20.03550715,2024/25
E06000058,2012,14.0186322700762,2012/13
E06000058,2013,14.029392971246,2013/14
E06000058,2014,13.9779024620667,2014/15
E06000058,2015,13.9812615917381,2015/16
E06000058,2016,13.9921303140663,2016/17
E06000058,2017,14.0143792252388,2017/18
E06000058,2018,14.1850876823342,2018/19
E06000058,2019,14.2273850651369,2019/20
E06000058,2020,14.1222022812211,2020/21
E06000058,2021,14.1271781596798,2021/22
E06000058,2022,14.6617158862992,2022/23
E06000058,2023,14.9407624583151,2023/24
E06000058,2024,15.50332893,2024/25
E06000059,2012,16.8688123022488,2012/13
E06000059,2013,16.9976097508603,2013/14
E06000059,2014,17.0789478120627,2014/15
E06000059,2015,17.2077023115325,2015/16
E06000059,2016,17.3771637909337,2016/17
E06000059,2017,17.5692309406051,2017/18
E06000059,2018,18.015585946514,2018/19
E06000059,2019,18.3648879812303,2019/20
E06000059,2020,18.1273775721631,2020/21
E06000059,2021,18.1905254278795,2021/22
E06000059,2022,18.7386054877867,2022/23
E06000059,2023,19.1290296517735,2023/24
E06000059,2024,19.7367431,2024/25
E06000060,2012,13.1075589373052,2012/13
E06000060,2013,13.1934371212827,2013/14
E06000060,2014,13.3601450494125,2014/15
E06000060,2015,13.3542563847599,2015/16
E06000060,2016,13.453954496208,2016/17
E06000060,2018,13.9433909831263,2018/19
E06000060,2019,14.2158349565458,2019/20
E06000060,2020,14.0920237052953,2020/21
E06000060,2021,14.0650428977675,2021/22
E06000060,2022,14.5622007766964,2022/23
E06000060,2023,14.8236868631254,2023/24
E06000060,2024,15.11209958,2024/25
E06000061,2012,13.9534054863198,2012/13
E06000061,2013,14.169712090332,2013/14
E06000061,2014,14.3282244071718,2014/15
E06000061,2015,14.4925068603163,2015/16
E06000061,2016,14.6914101728483,2016/17
E06000061,2017,14.7518950008978,2017/18
E06000061,2018,14.8637839869018,2018/19
E06000061,2019,15.0844621513944,2019/20
E06000061,2020,14.9743394490319,2020/21
E06000061,2021,15.1833020442219,2021/22
E06000061,2022,15.6192037157875,2022/23
E06000061,2023,16.0651530506774,2023/24
E06000061,2024,16.5841115,2024/25
E06000062,2012,13.7707287546571,2012/13
E06000062,2013,13.7615267543893,2013/14
E06000062,2014,13.6366147942013,2014/15
E06000062,2015,13.8218453108369,2015/16
E06000062,2016,13.7610070752903,2016/17
E06000062,2017,13.9001242307803,2017/18
E06000062,2018,13.9200200458122,2018/19
E06000062,2019,14.0722599304924,2019/20
E06000062,2020,13.9635777090759,2020/21
E06000062,2021,14.0177530054345,2021/22
E06000062,2022,14.4829208724975,2022/23
E06000062,2023,14.8334704399583,2023/24
E06000062,2024,15.25192326,2024/25
E08000001,2012,14.0656970356707,2012/13
E08000001,2013,14.1529832301541,2013/14
E08000001,2014,14.0593016355623,2014/15
E08000001,2015,13.9913618892895,2015/16
E08000001,2016,13.9029780686886,2016/17
E08000001,2017,13.9023577627616,2017/18
E08000001,2018,13.8413989062655,2018/19
E08000001,2019,13.8217217002011,2019/20
E08000001,2020,13.5946175164025,2020/21
E08000001,2021,13.5761961550709,2021/22
E08000001,2022,14.0941504195478,2022/23
E08000001,2023,14.3998302978878,2023/24
E08000001,2024,14.75612605,2024/25
E08000002,2012,13.5925574576344,2012/13
E08000002,2013,13.4945072812821,2013/14
E08000002,2014,13.3911173483296,2014/15
E08000002,2015,13.3859761210718,2015/16
E08000002,2016,14.378729794886,2016/17
E08000002,2017,14.3568094453597,2017/18
E08000002,2018,14.0420196247102,2018/19
E08000002,2019,14.0719560670972,2019/20
E08000002,2020,13.7672011717997,2020/21
E08000002,2021,13.6991023339318,2021/22
E08000002,2022,14.2949784709871,2022/23
E08000002,2023,14.8182630188519,2023/24
E08000002,2024,15.16655621,2024/25
E08000003,2012,10.5692826630956,2012/13
E08000003,2013,10.4384404995892,2013/14
E08000003,2014,10.4868952110537,2014/15
E08000003,2015,10.2710380898424,2015/16
E08000003,2016,10.1787257612438,2016/17
E08000003,2017,10.2116993033826,2017/18
E08000003,2018,10.1641754248199,2018/19
E08000003,2019,10.1484020467815,2019/20
E08000003,2020,10.0095168536839,2020/21
E08000003,2021,9.89174953184927,2021/22
E08000003,2022,10.061426895298,2022/23
E08000003,2023,10.2206124375731,2023/24
E08000003,2024,10.51286967,2024/25
E08000004,2012,13.4998193523674,2012/13
E08000004,2013,13.498335029935,2013/14
E08000004,2014,13.4550643402772,2014/15
E08000004,2015,13.4428282641495,2015/16
E08000004,2016,13.4237535441296,2016/17
E08000004,2017,13.5275062304209,2017/18
E08000004,2018,13.2981247794395,2018/19
E08000004,2019,13.6623543850472,2019/20
E08000004,2020,13.5385345146404,2020/21
E08000004,2021,13.5054934960681,2021/22
E08000004,2022,14.0646653099041,2022/23
E08000004,2023,14.2897252020917,2023/24
E08000004,2024,14.68130078,2024/25
E08000005,2012,13.8417478407615,2012/13
E08000005,2013,13.9417108048482,2013/14
E08000005,2014,14.053380608112,2014/15
E08000005,2015,14.0326485500254,2015/16
E08000005,2016,14.1984851831162,2016/17
E08000005,2017,14.31437266921,2017/18
E08000005,2018,14.3878277375727,2018/19
E08000005,2019,14.4316146648156,2019/20
E08000005,2020,14.2355074729535,2020/21
E08000005,2021,14.2212003593002,2021/22
E08000005,2022,14.7125143222955,2022/23
E08000005,2023,15.1703914978508,2023/24
E08000005,2024,15.62033151,2024/25
E08000006,2012,13.8099064202653,2012/13
E08000006,2013,13.4871130059933,2013/14
E08000006,2014,13.1907439630751,2014/15
E08000006,2015,12.9661679533016,2015/16
E08000006,2016,12.7340683844464,2016/17
E08000006,2017,12.5543316790827,2017/18
E08000006,2018,12.0842878088826,2018/19
E08000006,2019,12.0210711150132,2019/20
E08000006,2020,11.7970214808344,2020/21
E08000006,2021,11.4981366459627,2021/22
E08000006,2022,11.7728822195777,2022/23
E08000006,2023,12.090523498744,2023/24
E08000006,2024,12.41488956,2024/25
E08000007,2012,14.1543559943056,2012/13
E08000007,2013,14.2974246648082,2013/14
E08000007,2014,14.3830850856858,2014/15
E08000007,2015,14.625955490184,2015/16
E08000007,2016,14.7136694735755,2016/17
E08000007,2017,14.8393552401173,2017/18
E08000007,2018,15.0684757112531,2018/19
E08000007,2019,15.1892538783862,2019/20
E08000007,2020,14.9422864567439,2020/21
E08000007,2021,14.9140938467438,2021/22
E08000007,2022,15.396300515927,2022/23
E08000007,2023,15.7819712398787,2023/24
E08000007,2024,16.16415894,2024/25
E08000008,2012,14.6406075234002,2012/13
E08000008,2013,14.9367446656113,2013/14
E08000008,2014,15.0245052813494,2014/15
E08000008,2015,15.3240563048388,2015/16
E08000008,2016,15.618032808684,2016/17
E08000008,2017,15.9221273558722,2017/18
E08000008,2018,15.9873001970659,2018/19
E08000008,2019,15.9958823427211,2019/20
E08000008,2020,15.8643013138281,2020/21
E08000008,2021,15.925467333918,2021/22
E08000008,2022,16.4777445784783,2022/23
E08000008,2023,16.9022749010867,2023/24
E08000008,2024,17.38386542,2024/25
E08000009,2012,13.5061505255585,2012/13
E08000009,2013,13.4987970115234,2013/14
E08000009,2014,13.6264262951222,2014/15
E08000009,2015,13.7363305746297,2015/16
E08000009,2016,14.0585209966545,2016/17
E08000009,2017,14.2269491805992,2017/18
E08000009,2018,14.2513892825018,2018/19
E08000009,2019,14.3713042370548,2019/20
E08000009,2020,14.1050878876613,2020/21
E08000009,2021,13.9387771717007,2021/22
E08000009,2022,14.5019248880591,2022/23
E08000009,2023,14.7801574727157,2023/24
E08000009,2024,15.13817736,2024/25
E08000010,2012,15.9504134807505,2012/13
E08000010,2013,15.9410127678936,2013/14
E08000010,2014,15.855765859954,2014/15
E08000010,2015,15.9459250675937,2015/16
E08000010,2016,15.924882456205,2016/17
E08000010,2017,15.985583892044,2017/18
E08000010,2018,16.028922369456,2018/19
E08000010,2019,16.0989429835355,2019/20
E08000010,2020,15.9037367690309,2020/21
E08000010,2021,15.9336634014345,2021/22
E08000010,2022,16.3143131514502,2022/23
E08000010,2023,17.2212856515134,2023/24
E08000010,2024,18.04209348,2024/25
E08000011,2012,14.6832528540821,2012/13
E08000011,2013,14.6953657661352,2013/14
E08000011,2014,14.6339590279867,2014/15
E08000011,2015,15.0872517291706,2015/16
E08000011,2016,15.2240162026083,2016/17
E08000011,2017,15.3160079001975,2017/18
E08000011,2018,15.4504761432398,2018/19
E08000011,2019,15.6233467439314,2019/20
E08000011,2020,15.4596620591243,2020/21
E08000011,2021,15.3725747151542,2021/22
E08000011,2022,15.841973694564,2022/23
E08000011,2023,16.3397045942671,2023/24
E08000011,2024,16.70344926,2024/25
E08000012,2012,13.4523568963536,2012/13
E08000012,2013,13.4623664369759,2013/14
E08000012,2014,13.5089251256223,2014/15
E08000012,2015,13.4482176691239,2015/16
E08000012,2016,13.5652115051586,2016/17
E08000012,2017,13.7464964415471,2017/18
E08000012,2018,13.8014483886721,2018/19
E08000012,2019,13.8083119171483,2019/20
E08000012,2020,13.5695222703059,2020/21
E08000012,2021,13.3827799159616,2021/22
E08000012,2022,13.7181973798058,2022/23
E08000012,2023,13.9224157351182,2023/24
E08000012,2024,13.99326085,2024/25
E08000013,2012,16.9847614418458,2012/13
E08000013,2013,17.1010040616044,2013/14
E08000013,2014,17.1527387806299,2014/15
E08000013,2015,17.3759608843972,2015/16
E08000013,2016,17.6450225265355,2016/17
E08000013,2017,17.7216702072956,2017/18
E08000013,2018,17.7518647765551,2018/19
E08000013,2019,17.7332829618436,2019/20
E08000013,2020,17.3447129439728,2020/21
E08000013,2021,17.2259407334202,2021/22
E08000013,2022,17.737377965823,2022/23
E08000013,2023,18.3151180813818,2023/24
E08000013,2024,18.67256985,2024/25
E08000014,2012,16.3539883851904,2012/13
E08000014,2013,16.421824086366,2013/14
E08000014,2014,16.5609798145608,2014/15
E08000014,2015,16.6025993711081,2015/16
E08000014,2016,16.6245480060769,2016/17
E08000014,2017,17.0245604373707,2017/18
E08000014,2018,17.4559031518163,2018/19
E08000014,2019,17.298026587994,2019/20
E08000014,2020,17.0754010541171,2020/21
E08000014,2021,17.1126788318291,2021/22
E08000014,2022,17.4226465484615,2022/23
E08000014,2023,17.856623991439,2023/24
E08000014,2024,18.74546952,2024/25
E08000015,2012,15.1677945577368,2012/13
E08000015,2013,14.6971643861587,2013/14
E08000015,2014,15.231155824154,2014/15
E08000015,2015,15.4084541590263,2015/16
E08000015,2016,15.4608713896077,2016/17
E08000015,2017,16.0536569406026,2017/18
E08000015,2018,16.2134511594805,2018/19
E08000015,2019,16.4240187459924,2019/20
E08000015,2020,16.1032010053966,2020/21
E08000015,2021,16.3154112574512,2021/22
E08000015,2022,16.9538118337964,2022/23
E08000015,2023,17.5385661838445,2023/24
E08000015,2024,18.0302807,2024/25
E08000016,2012,15.7413400118187,2012/13
E08000016,2013,15.6461803561172,2013/14
E08000016,2014,15.6744110038941,2014/15
E08000016,2015,15.6830396492952,2015/16
E08000016,2016,15.4706733973205,2016/17
E08000016,2017,15.3814855558402,2017/18
E08000016,2018,15.6195785211254,2018/19
E08000016,2019,15.6258640738454,2019/20
E08000016,2020,15.3615039107583,2020/21
E08000016,2021,15.4889165853971,2021/22
E08000016,2022,16.7380578605068,2022/23
E08000016,2023,17.3283229961124,2023/24
E08000016,2024,18.1597312,2024/25
E08000017,2012,15.1517282829704,2012/13
E08000017,2013,15.2581575488432,2013/14
E08000017,2014,15.2666859307572,2014/15
E08000017,2015,15.263315332903,2015/16
E08000017,2016,15.3134538917222,2016/17
E08000017,2017,15.3203727773015,2017/18
E08000017,2018,15.4712156655946,2018/19
E08000017,2019,15.5197946790492,2019/20
E08000017,2020,15.3289855028481,2020/21
E08000017,2021,15.4141420836811,2021/22
E08000017,2022,15.8578597909142,2022/23
E08000017,2023,16.3817575997769,2023/24
E08000017,2024,16.94470364,2024/25
E08000018,2012,15.7849902035949,2012/13
E08000018,2013,15.8000690433616,2013/14
E08000018,2014,15.7923831024245,2014/15
E08000018,2015,15.958652267419,2015/16
E08000018,2016,15.6067495960014,2016/17
E08000018,2017,15.9493574633108,2017/18
E08000018,2018,16.0545200742974,2018/19
E08000018,2019,16.1223011267159,2019/20
E08000018,2020,15.9295742753623,2020/21
E08000018,2021,16.0310517604236,2021/22
E08000018,2022,16.5557904105017,2022/23
E08000018,2023,17.026567730499,2023/24
E08000018,2024,17.5881017,2024/25
E08000019,2012,13.1365706716653,2012/13
E08000019,2013,13.0548562229187,2013/14
E08000019,2014,13.0085487867476,2014/15
E08000019,2015,12.9599205999715,2015/16
E08000019,2016,12.8776407212109,2016/17
E08000019,2017,12.9430787625268,2017/18
E08000019,2018,12.9608102664442,2018/19
E08000019,2019,12.9370845219606,2019/20
E08000019,2020,12.8289532591301,2020/21
E08000019,2021,12.9722034599437,2021/22
E08000019,2022,13.2381438688745,2022/23
E08000019,2023,13.5150798436802,2023/24
E08000019,2024,13.99761584,2024/25
E08000021,2012,12.4616276690088,2012/13
E08000021,2013,12.3034523159675,2013/14
E08000021,2014,12.2132991533179,2014/15
E08000021,2015,12.0434814845858,2015/16
E08000021,2016,11.9431067520549,2016/17
E08000021,2017,11.8802668593778,2017/18
E08000021,2018,11.9441377348622,2018/19
E08000021,2019,12.0088974972006,2019/20
E08000021,2020,11.9830447790178,2020/21
E08000021,2021,11.9270689404137,2021/22
E08000021,2022,12.1128885678333,2022/23
E08000021,2023,12.2377782091836,2023/24
E08000021,2024,12.43239117,2024/25
E08000022,2012,15.3770840858539,2012/13
E08000022,2013,15.3261338683133,2013/14
E08000022,2014,15.3026544986368,2014/15
E08000022,2015,15.406607819363,2015/16
E08000022,2016,15.4809358141893,2016/17
E08000022,2017,15.487839757686,2017/18
E08000022,2018,15.5400589739648,2018/19
E08000022,2019,15.6058340777908,2019/20
E08000022,2020,15.4005658516805,2020/21
E08000022,2021,15.8367508139957,2021/22
E08000022,2022,16.5997054008327,2022/23
E08000022,2023,17.2550920117579,2023/24
E08000022,2024,17.91496335,2024/25
E08000023,2012,16.1136643148424,2012/13
E08000023,2013,16.0885565896787,2013/14
E08000023,2014,16.1094067208468,2014/15
E08000023,2015,15.972998317212,2015/16
E08000023,2016,15.9937342156581,2016/17
E08000023,2017,15.8668745426199,2017/18
E08000023,2018,15.8386730086557,2018/19
E08000023,2019,15.8241938433789,2019/20
E08000023,2020,15.5547701842187,2020/21
E08000023,2021,15.6786944285292,2021/22
E08000023,2022,16.1346459512606,2022/23
E08000023,2023,16.5712569680362,2023/24
E08000023,2024,17.21922256,2024/25
E08000024,2012,16.611250044028,2012/13
E08000024,2013,16.6232739947364,2013/14
E08000024,2014,16.5501206621601,2014/15
E08000024,2015,16.5043823802948,2015/16
E08000024,2016,16.5911122686733,2016/17
E08000024,2017,16.8150203229821,2017/18
E08000024,2018,17.2867152565051,2018/19
E08000024,2019,17.4041764678994,2019/20
E08000024,2020,17.1287584894644,2020/21
E08000024,2021,17.1169190941221,2021/22
E08000024,2022,18.0577002619606,2022/23
E08000024,2023,18.3878639622193,2023/24
E08000024,2024,18.89958064,2024/25
E08000025,2012,12.4545008680089,2012/13
E08000025,2013,12.365521954665,2013/14
E08000025,2014,12.3062429241469,2014/15
E08000025,2015,12.1606275392429,2015/16
E08000025,2016,12.1142657532652,2016/17
E08000025,2017,12.1235917193057,2017/18
E08000025,2018,12.0810176946733,2018/19
E08000025,2019,12.0962681805959,2019/20
E08000025,2020,11.9162400460398,2020/21
E08000025,2021,11.8344999038134,2021/22
E08000025,2022,12.2267537062167,2022/23
E08000025,2023,12.3635174567001,2023/24
E08000025,2024,12.6351226,2024/25
E08000026,2012,13.85088439194,2012/13
E08000026,2013,13.5985189075352,2013/14
E08000026,2014,13.7178517500413,2014/15
E08000026,2015,13.2406066571501,2015/16
E08000026,2016,13.0402483952769,2016/17
E08000026,2017,12.8265468399332,2017/18
E08000026,2018,12.5660418456624,2018/19
E08000026,2019,12.3929695910704,2019/20
E08000026,2020,12.2769945748808,2020/21
E08000026,2021,12.0391945710599,2021/22
E08000026,2022,12.3194514696791,2022/23
E08000026,2023,12.4944609048492,2023/24
E08000026,2024,12.79734242,2024/25
E08000027,2012,17.2164388271664,2012/13
E08000027,2013,17.5831608733559,2013/14
E08000027,2014,17.5860447534137,2014/15
E08000027,2015,17.7056479604163,2015/16
E08000027,2016,17.0157485698658,2016/17
E08000027,2017,18.0413579523372,2017/18
E08000027,2018,17.555891402388,2018/19
E08000027,2019,17.6227359211374,2019/20
E08000027,2020,17.2566658037794,2020/21
E08000027,2021,17.0705874114448,2021/22
E08000027,2022,17.2894707901393,2022/23
E08000027,2023,17.6404439865171,2023/24
E08000027,2024,18.16927648,2024/25
E08000028,2012,15.6481370059091,2012/13
E08000028,2013,15.6141596830958,2013/14
E08000028,2014,15.476733220502,2014/15
E08000028,2015,15.2106857614982,2015/16
E08000028,2016,15.4641817549384,2016/17
E08000028,2017,15.4307147372062,2017/18
E08000028,2018,15.4301159165118,2018/19
E08000028,2019,15.3399734044895,2019/20
E08000028,2020,15.035610424596,2020/21
E08000028,2021,14.9324550793489,2021/22
E08000028,2022,14.9650458422267,2022/23
E08000028,2023,15.0701873549556,2023/24
E08000028,2024,15.31888468,2024/25
E08000029,2012,15.0647869331143,2012/13
E08000029,2013,15.1528200200345,2013/14
E08000029,2014,15.1270862386972,2014/15
E08000029,2015,15.0589093432131,2015/16
E08000029,2016,15.0247508415286,2016/17
E08000029,2017,14.9306342262579,2017/18
E08000029,2018,14.8973872553247,2018/19
E08000029,2019,14.9585402035689,2019/20
E08000029,2020,14.6992195180332,2020/21
E08000029,2021,14.7203529778237,2021/22
E08000029,2022,15.006671608599,2022/23
E08000029,2023,15.368957599105,2023/24
E08000029,2024,15.76377946,2024/25
E08000030,2012,15.4766688340627,2012/13
E08000030,2013,15.6735897072864,2013/14
E08000030,2014,15.6135136687342,2014/15
E08000030,2015,15.5638814692648,2015/16
E08000030,2016,15.4633986675067,2016/17
E08000030,2017,15.2658620689655,2017/18
E08000030,2018,15.3830265517799,2018/19
E08000030,2019,15.3842484864797,2019/20
E08000030,2020,15.0268579587951,2020/21
E08000030,2021,15.0063395226356,2021/22
E08000030,2022,15.4265279540777,2022/23
E08000030,2023,15.7313409644171,2023/24
E08000030,2024,16.09747199,2024/25
E08000031,2012,15.5943247743672,2012/13
E08000031,2013,15.3241365636415,2013/14
E08000031,2014,15.1637671740149,2014/15
E08000031,2015,14.7798439512607,2015/16
E08000031,2016,14.7031980007968,2016/17
E08000031,2017,14.5219184631743,2017/18
E08000031,2018,14.3421121892162,2018/19
E08000031,2019,14.3236166264935,2019/20
E08000031,2020,14.0940542211081,2020/21
E08000031,2021,14.0876542582906,2021/22
E08000031,2022,14.4687968662191,2022/23
E08000031,2023,14.6729614401888,2023/24
E08000031,2024,14.99424744,2024/25
E08000032,2012,12.3513369790956,2012/13
E08000032,2013,12.3947871490527,2013/14
E08000032,2014,12.4527207558313,2014/15
E08000032,2015,13.0177587477626,2015/16
E08000032,2016,13.0922865967673,2016/17
E08000032,2017,13.2721705205975,2017/18
E08000032,2018,13.4062976190274,2018/19
E08000032,2019,13.567601241921,2019/20
E08000032,2020,13.361600147479,2020/21
E08000032,2021,13.5976406299097,2021/22
E08000032,2022,13.9483441409886,2022/23
E08000032,2023,14.3403280702602,2023/24
E08000032,2024,14.77554021,2024/25
E08000033,2012,13.3426395820592,2012/13
E08000033,2013,13.5501254469482,2013/14
E08000033,2014,13.6396723456403,2014/15
E08000033,2015,13.6883921665545,2015/16
E08000033,2016,13.7112815494208,2016/17
E08000033,2017,13.7743183601635,2017/18
E08000033,2018,13.8863332972544,2018/19
E08000033,2019,14.0763347782834,2019/20
E08000033,2020,13.9599612673678,2020/21
E08000033,2021,13.9470728310195,2021/22
E08000033,2022,14.3784417315684,2022/23
E08000033,2023,15.2822011287154,2023/24
E08000033,2024,15.7550572,2024/25
E08000034,2012,13.5268424266387,2012/13
E08000034,2013,13.6342934686632,2013/14
E08000034,2014,13.7055496936377,2014/15
E08000034,2015,13.7413140188978,2015/16
E08000034,2016,13.7349842323046,2016/17
E08000034,2017,13.7570277763957,2017/18
E08000034,2018,13.8469599791305,2018/19
E08000034,2019,14.1390470562957,2019/20
E08000034,2020,14.0325019149644,2020/21
E08000034,2021,14.5757779419169,2021/22
E08000034,2022,15.0303376714738,2022/23
E08000034,2023,15.3645742643218,2023/24
E08000034,2024,15.8453423,2024/25
E08000035,2012,12.1011565966794,2012/13
E08000035,2013,12.1866707733131,2013/14
E08000035,2014,12.2412756779691,2014/15
E08000035,2015,12.133318549421,2015/16
E08000035,2016,12.2470124239443,2016/17
E08000035,2017,12.350315105426,2017/18
E08000035,2018,12.6581698397925,2018/19
E08000035,2019,12.7883579338189,2019/20
E08000035,2020,12.6585588272157,2020/21
E08000035,2021,12.6913255830243,2021/22
E08000035,2022,13.2938899083339,2022/23
E08000035,2023,13.5825105345462,2023/24
E08000035,2024,13.91907339,2024/25
E08000036,2012,14.9900218623739,2012/13
E08000036,2013,15.1335124032233,2013/14
E08000036,2014,15.1567443198159,2014/15
E08000036,2015,15.1873093969255,2015/16
E08000036,2016,15.1698109000089,2016/17
E08000036,2017,15.2405848202073,2017/18
E08000036,2018,15.5763239875389,2018/19
E08000036,2019,15.6093768923764,2019/20
E08000036,2020,15.3663985326724,2020/21
E08000036,2021,15.4955182426461,2021/22
E08000036,2022,16.1282983900278,2022/23
E08000036,2023,16.7232321353852,2023/24
E08000036,2024,17.32177123,2024/25
E08000037,2012,16.2153385324525,2012/13
E08000037,2013,16.3038344491783,2013/14
E08000037,2014,16.3266686311355,2014/15
E08000037,2015,16.1999519346311,2015/16
E08000037,2016,16.1627528348146,2016/17
E08000037,2017,16.1787917922227,2017/18
E08000037,2018,16.2287119699143,2018/19
E08000037,2019,16.3304817220299,2019/20
E08000037,2020,16.2251814126252,2020/21
E08000037,2021,16.3866248394475,2021/22
E08000037,2022,17.0479116877205,2022/23
E08000037,2023,17.6150946234335,2023/24
E08000037,2024,18.11855634,2024/25
E09000001,2012,8.13283632666893,2012/13
E09000001,2013,9.63065239903348,2013/14
E09000001,2014,10.7092696629213,2014/15
E09000001,2015,10.2592758158248,2015/16
E09000001,2016,10.3623032132845,2016/17
E09000001,2017,10.1199957523627,2017/18
E09000001,2018,10.0574712643678,2018/19
E09000001,2019,9.70863574208478,2019/20
E09000001,2020,9.33250285477006,2020/21
E09000001,2021,8.55929750072373,2021/22
E09000001,2022,9.33954619124797,2022/23
E09000001,2023,9.6350057852109,2023/24
E09000001,2024,9.735242608,2024/25
E09000002,2012,11.961757608566,2012/13
E09000002,2013,12.0968185316864,2013/14
E09000002,2014,11.820107779941,2014/15
E09000002,2015,11.7149595989489,2015/16
E09000002,2016,11.5737392959087,2016/17
E09000002,2017,11.5143059413852,2017/18
E09000002,2018,11.3461515014814,2018/19
E09000002,2019,11.431245643732,2019/20
E09000002,2020,11.2551183906,2020/21
E09000002,2021,11.2593407956342,2021/22
E09000002,2022,11.9194782457111,2022/23
E09000002,2023,12.0833484458308,2023/24
E09000002,2024,12.36754053,2024/25
E09000003,2012,11.847383755297,2012/13
E09000003,2013,11.892658180084,2013/14
E09000003,2014,11.8576579160308,2014/15
E09000003,2015,11.8823981109017,2015/16
E09000003,2016,11.8121087141746,2016/17
E09000003,2017,11.8076753988341,2017/18
E09000003,2018,11.6145067280024,2018/19
E09000003,2019,11.6800430540281,2019/20
E09000003,2020,11.4884718523688,2020/21
E09000003,2021,11.382868247934,2021/22
E09000003,2022,11.9018029994505,2022/23
E09000003,2023,12.0025333973444,2023/24
E09000003,2024,12.13379906,2024/25
E09000004,2012,14.1168071707775,2012/13
E09000004,2013,14.1145633439168,2013/14
E09000004,2014,13.9426103001405,2014/15
E09000004,2015,13.8367491558272,2015/16
E09000004,2016,13.8022722792832,2016/17
E09000004,2017,13.6055725710743,2017/18
E09000004,2018,13.4348518688826,2018/19
E09000004,2019,13.6509020267662,2019/20
E09000004,2020,13.9904919773526,2020/21
E09000004,2021,14.1004602119302,2021/22
E09000004,2022,14.662461016708,2022/23
E09000004,2023,14.7061431749569,2023/24
E09000004,2024,15.08076392,2024/25
E09000005,2012,12.19617915334,2012/13
E09000005,2013,11.9661555892619,2013/14
E09000005,2014,11.9527148704651,2014/15
E09000005,2015,11.8970508796081,2015/16
E09000005,2016,12.2055878229521,2016/17
E09000005,2017,12.1990873136599,2017/18
E09000005,2018,12.1338387648652,2018/19
E09000005,2019,11.9173072852633,2019/20
E09000005,2020,11.3272797226281,2020/21
E09000005,2021,11.1071759385387,2021/22
E09000005,2022,11.111670360942,2022/23
E09000005,2023,10.653197605527,2023/24
E09000005,2024,10.82081347,2024/25
E09000006,2012,13.884849984012,2012/13
E09000006,2013,13.7787877073177,2013/14
E09000006,2014,13.7386079474751,2014/15
E09000006,2015,13.6208208911529,2015/16
E09000006,2016,13.5324588230533,2016/17
E09000006,2017,13.4407246767087,2017/18
E09000006,2018,13.3478252198712,2018/19
E09000006,2019,12.9942686509657,2019/20
E09000006,2020,12.9823737046357,2020/21
E09000006,2021,12.9374181604732,2021/22
E09000006,2022,13.2666145514057,2022/23
E09000006,2023,13.5527454428719,2023/24
E09000006,2024,13.86781358,2024/25
E09000007,2012,8.51809024458461,2012/13
E09000007,2013,8.23116343939541,2013/14
E09000007,2014,8.79649925794243,2014/15
E09000007,2015,9.09668907856882,2015/16
E09000007,2016,9.11433012027899,2016/17
E09000007,2017,9.45208663029404,2017/18
E09000007,2018,9.61725480555445,2018/19
E09000007,2019,9.54520620867421,2019/20
E09000007,2020,9.31882653879127,2020/21
E09000007,2021,8.72890903246962,2021/22
E09000007,2022,8.75094930625801,2022/23
E09000007,2023,8.83203594215559,2023/24
E09000007,2024,8.70994399,2024/25
E09000008,2012,12.2160050291723,2012/13
E09000008,2013,12.1084657165026,2013/14
E09000008,2014,12.2280435332827,2014/15
E09000008,2015,12.2014686584112,2015/16
E09000008,2016,12.3662040466738,2016/17
E09000008,2017,12.467858769597,2017/18
E09000008,2018,12.4035024716382,2018/19
E09000008,2019,12.3819631663484,2019/20
E09000008,2020,12.3240256304744,2020/21
E09000008,2021,12.4231253704801,2021/22
E09000008,2022,12.691347697008,2022/23
E09000008,2023,12.807633454389,2023/24
E09000008,2024,13.1778131,2024/25
E09000009,2012,11.5032476722719,2012/13
E09000009,2013,11.2061608231116,2013/14
E09000009,2014,11.4584731635764,2014/15
E09000009,2015,11.5768028230382,2015/16
E09000009,2016,12.3238267764331,2016/17
E09000009,2017,12.4904725164247,2017/18
E09000009,2018,12.4762342135476,2018/19
E09000009,2019,12.5057366277807,2019/20
E09000009,2020,12.5492638706223,2020/21
